origin,destination,cases
070104,150109,3
070104,150110,102
070104,150111,47
070104,150112,137
070104,150113,1144
070104,150114,470
070104,150115,484
070104,150116,555
070104,150117,368
070104,150118,72
070104,150119,96
070104,150120,954
070104,150121,888
070104,150122,1468
070104,150123,33
070104,150124,10
070104,150125,52
070104,150126,11
070104,150127,1
070104,150128,88
070104,150129,1
070104,150130,548
070104,150131,2121
070104,150132,153
070104,150133,47
070104,150134,90
070104,150135,253
070104,150136,4802
070104,150137,136
070104,150138,1
070104,150139,3
070104,150140,721
070104,150141,385
070104,150142,72
070104,150143,22
070104,150201,2
070104,150203,3
070104,150204,1
070104,150401,3
070104,150501,3
070104,150502,4
070104,150505,5
070104,150509,3
070104,150513,1
070104,150601,4
070104,150603,2
070104,150605,3
070104,150610,1
070104,150709,1
070104,150716,2
070104,150732,127
070104,150801,11
070104,150810,3
070104,150811,1
070104,150812,1
070104,150906,1
070104,151001,1
070104,160101,1
070104,170101,1
070104,190101,4
070104,190104,1
070104,190301,1
070104,190307,1
070104,200101,1
070104,200109,1
070104,220807,1
070105,020101,2
070105,020109,1
070105,021204,1
070105,021801,2
070105,070101,385
070105,070102,110
070105,070103,5
070105,070104,23
070105,070105,960
070105,070106,10
070105,090101,2
070105,100905,1
070105,120101,1
070105,130109,1
070105,150101,86
070105,150102,2
070105,150103,14
070105,150104,13
070105,150105,12
070105,150107,1
070105,150108,23
070105,150110,1
070105,150111,1
070105,150112,4
070105,150113,57
070105,150114,40
070105,150115,26
070105,150116,14
070105,150117,12
070105,150118,3
070105,150119,8
070105,150120,40
070105,150121,24
070105,150122,132
070105,150123,3
070105,150124,1
070105,150128,3
070105,150130,91
070105,150131,196
070105,150132,4
070105,150133,1
070105,150134,2
070105,150135,7
070105,150136,142
070105,150140,83
070105,150141,12
070105,150142,10
070105,150202,1
070105,150732,10
070105,210106,1
070106,020101,56
070106,020103,1
070106,020104,3
070106,020105,2
070106,020106,4
070106,020110,2
070106,020112,1
070106,020201,1
070106,020202,1
070106,020204,1
070106,020301,1
070106,020304,1
070106,020401,2
070106,020501,3
070106,020504,1
070106,020507,1
070106,020508,1
070106,020510,2
070106,020601,1
070106,020603,2
070106,020606,1
070106,020607,1
070106,020701,4
070106,020702,1
070106,020703,2
070106,020801,2
070106,021001,6
070106,021002,2
070106,021004,3
070106,021007,2
070106,021010,3
070106,021011,2
070106,021014,24
070106,021015,1
070106,021101,7
070106,021104,1
070106,021201,4
070106,021208,1
070106,021209,1
070106,021302,1
070106,021303,1
070106,021304,1
070106,021403,9
070106,021406,1
070106,021409,2
070106,021502,1
070106,021505,2
070106,021508,1
070106,021511,1
070106,021601,8
070106,021602,1
070106,021603,2
070106,021604,1
070106,021701,1
070106,021704,1
070106,021706,1
070106,021801,39
070106,021803,4
070106,021804,1
070106,021808,1
070106,021809,4
070106,021901,5
070106,021903,79
070106,022001,2
070106,022003,1
070106,022008,1
070106,040101,1
070106,060106,1
070106,060801,1
070106,060810,2
070106,061001,1
070106,061101,2
070106,070101,13702
070106,070102,1519
070106,070103,1009
070106,070104,428
070106,070105,252
070106,070106,144063
070106,070107,1094
070106,090101,8
070106,090109,1
070106,090118,1
070106,090119,4
070106,090201,3
070106,090203,3
070106,090301,2
070106,090304,1
070106,090404,1
070106,090410,1
070106,090501,2
070106,090509,1
070106,090601,1
070106,090702,1
070106,090705,1
070106,090717,1
070106,090720,1
070106,100101,23
070106,100102,5
070106,100103,27
070106,100110,1
070106,100201,1
070106,100206,2
070106,100207,1
070106,100301,3
070106,100307,1
070106,100311,1
070106,100313,2
070106,100316,1
070106,100322,1
070106,100323,2
070106,100401,1
070106,100404,1
070106,100501,3
070106,100502,7
070106,100507,1
070106,100601,10
070106,100604,1
070106,100605,1
070106,100804,1
070106,100901,3
070106,100902,1
070106,100904,1
070106,101003,1
070106,101005,1
070106,101006,1
070106,101101,1
070106,101103,1
070106,101106,1
070106,110101,47
070106,110105,266
070106,110106,1
070106,110107,1
070106,110108,1
070106,110112,1
070106,110201,2
070106,110203,3
070106,110204,2
070106,110205,1
070106,110206,3
070106,110211,2
070106,110301,15
070106,110304,3
070106,110305,3
070106,110401,2
070106,110403,1
070106,110501,10
070106,110505,6
070106,110507,1
070106,110508,1
070106,120101,29
070106,120107,2
070106,120114,7
070106,120129,3
070106,120201,2
070106,120206,23
070106,120208,1
070106,120301,8
070106,120302,1
070106,120303,9
070106,120305,5
070106,120401,4
070106,120402,2
070106,120418,2
070106,120428,1
070106,120431,1
070106,120433,1
070106,120501,4
070106,120503,1
070106,120601,6
070106,120604,2
070106,120606,3
070106,120607,2
070106,120701,5
070106,120708,1
070106,120801,10
070106,120805,7
070106,120809,1
070106,120810,1
070106,120901,1
070106,130101,2
070106,130108,1
070106,130109,9
070106,140101,4
070106,140112,1
070106,150101,9706
070106,150102,1408
070106,150103,815
070106,150104,182
070106,150105,1186
070106,150106,575
070106,150107,59
070106,150108,562
070106,150109,33
070106,150110,1908
070106,150111,272
070106,150112,1852
070106,150113,1646
070106,150114,776
070106,150115,1834
070106,150116,1071
070106,150117,8409
070106,150118,501
070106,150119,432
070106,150120,751
070106,150121,997
070106,150122,1844
070106,150123,69
070106,150124,44
070106,150125,9654
070106,150126,23
070106,150127,9
070106,150128,571
070106,150129,23
070106,150130,849
070106,150131,2251
070106,150132,870
070106,150133,254
070106,150134,250
070106,150135,3075
070106,150136,3451
070106,150137,719
070106,150138,3
070106,150139,93
070106,150140,1231
070106,150141,508
070106,150142,454
070106,150143,128
070106,150201,25
070106,150202,6
070106,150203,2
070106,150204,7
070106,150205,4
070106,150301,3
070106,150304,2
070106,150401,26
070106,150403,1
070106,150405,1
070106,150407,7
070106,150501,32
070106,150502,12
070106,150504,1
070106,150505,52
070106,150506,1
070106,150507,2
070106,150508,3
070106,150509,20
070106,150510,1
070106,150511,2
070106,150512,8
070106,150601,109
070106,150602,1
070106,150603,4
070106,150604,11
070106,150605,102
070106,150608,2
070106,150701,5
070106,150705,6
070106,150708,4
070106,150709,12
070106,150710,1
070106,150716,13
070106,150719,1
070106,150721,3
070106,150722,3
070106,150725,1
070106,150727,2
070106,150732,203
070106,150801,79
070106,150803,2
070106,150804,1
070106,150806,9
070106,150807,1
070106,150808,2
070106,150809,1
070106,150810,14
070106,150811,9
070106,150812,4
070106,150901,19
070106,150902,2
070106,150903,1
070106,150904,2
070106,150905,1
070106,150906,6
070106,151011,30
070106,151017,1
070106,151022,2
070106,151023,1
070106,151026,2
070106,160101,2
070106,190101,16
070106,190102,1
070106,190104,3
070106,190107,2
070106,190109,2
070106,190111,3
070106,190113,4
070106,190201,4
070106,190301,3
070106,190304,2
070106,190306,3
070106,190307,1
070106,200101,2
070106,200601,1
070106,210101,1
070106,210106,1
070106,220807,1
070106,220901,2
070106,250101,2
070106,250301,1
070107,020101,2
070107,020201,1
070107,020501,1
070107,020604,1
070107,020611,1
070107,020701,1
070107,020801,1
070107,021001,1
070107,021101,1
070107,021201,1
070107,021403,1
070107,021603,1
070107,021604,2
070107,021801,5
070107,021903,4
070107,040101,1
070107,040110,1
070107,070101,2799
070107,070102,365
070107,070103,250
070107,070104,121
070107,070105,50
070107,070106,3303
070107,070107,16871
070107,090206,2
070107,100101,1
070107,100501,1
070107,100601,2
070107,101101,4
070107,101104,1
070107,110101,4
070107,110105,76
070107,110201,5
070107,110301,2
070107,110304,1
070107,110401,1
070107,110501,2
070107,110505,1
070107,120101,5
070107,120116,1
070107,120129,2
070107,120134,1
070107,120135,1
070107,120206,2
070107,120305,1
070107,120401,1
070107,120403,2
070107,120425,1
070107,120434,1
070107,120501,1
070107,120601,2
070107,120606,1
070107,120607,1
070107,120801,1
070107,130109,1
070107,130701,1
070107,150101,1600
070107,150102,98
070107,150103,109
070107,150104,30
070107,150105,206
070107,150106,70
070107,150107,9
070107,150108,60
070107,150109,4
070107,150110,189
070107,150111,29
070107,150112,208
070107,150113,245
070107,150114,111
070107,150115,226
070107,150116,183
070107,150117,980
070107,150118,77
070107,150119,65
070107,150120,170
070107,150121,172
070107,150122,245
070107,150123,9
070107,150124,13
070107,150125,1237
070107,150126,7
070107,150127,2
070107,150128,67
070107,150129,2
070107,150130,130
070107,150131,353
070107,150132,101
070107,150133,24
070107,150134,27
070107,150135,434
070107,150136,750
070107,150137,79
070107,150139,8
070107,150140,172
070107,150141,61
070107,150142,61
070107,150143,13
070107,150201,3
070107,150202,1
070107,150203,1
070107,150204,2
070107,150205,1
070107,150401,4
070107,150402,2
070107,150405,1
070107,150501,6
070107,150502,4
070107,150505,6
070107,150509,4
070107,150601,12
070107,150604,2
070107,150605,18
070107,150608,1
070107,150610,1
070107,150705,1
070107,150709,1
070107,150716,1
070107,150717,1
070107,150722,2
070107,150732,27
070107,150801,16
070107,150806,1
070107,150811,2
070107,150901,1
070107,151012,2
070107,151022,2
070107,151032,1
070107,160105,1
070107,190101,2
070107,190108,2
070107,190301,3
070107,200101,1
070107,200401,1
070107,220301,1
070107,250101,1
080101,030101,76
080101,030104,23
080101,030105,2
080101,030109,4
080101,030201,19
080101,030204,1
080101,030208,1
080101,030209,1
080101,030216,2
080101,030220,1
080101,030301,1
080101,030303,1
080101,030304,1
080101,030401,1
080101,030404,1
080101,030406,1
080101,030414,2
080101,030415,3
080101,030501,22
080101,030502,40
080101,030503,13
080101,030504,4
080101,030505,3
080101,030506,61
080101,030601,4
080101,030701,3
080101,030702,1
080101,030703,1
080101,030713,1
080101,040101,39
080101,040102,1
080101,040103,2
080101,040104,10
080101,040105,1
080101,040107,2
080101,040108,3
080101,040110,2
080101,040112,6
080101,040117,1
080101,040122,2
080101,040124,1
080101,040126,2
080101,040129,5
080101,040301,1
080101,040309,1
080101,040409,1
080101,040501,3
080101,040505,1
080101,040601,1
080101,040603,1
080101,040608,1
080101,040701,1
080101,040808,2
080101,050101,4
080101,050110,1
080101,050114,1
080101,050115,1
080101,050401,2
080101,050601,1
080101,050701,1
080101,050703,1
080101,050806,1
080101,050810,1
080101,050902,1
080101,050905,3
080101,050909,3
080101,050911,1
080101,051104,1
080101,060101,1
080101,061101,1
080101,070101,6
080101,080101,54262
080101,080102,40
080101,080103,214
080101,080104,3241
080101,080105,2637
080101,080106,3740
080101,080107,101
080101,080108,10618
080101,080201,33
080101,080202,1
080101,080203,6
080101,080204,1
080101,080205,20
080101,080206,15
080101,080207,24
080101,080301,231
080101,080302,47
080101,080303,112
080101,080304,22
080101,080305,38
080101,080306,54
080101,080307,33
080101,080308,40
080101,080309,26
080101,080401,156
080101,080402,27
080101,080403,20
080101,080404,26
080101,080405,124
080101,080406,29
080101,080407,31
080101,080408,23
080101,080501,17
080101,080502,2
080101,080503,4
080101,080505,8
080101,080506,3
080101,080507,3
080101,080508,4
080101,080601,74
080101,080602,9
080101,080603,8
080101,080604,4
080101,080605,14
080101,080606,2
080101,080607,14
080101,080608,12
080101,080701,51
080101,080702,10
080101,080703,11
080101,080704,11
080101,080705,22
080101,080706,3
080101,080707,1
080101,080708,10
080101,080801,81
080101,080802,1
080101,080803,9
080101,080805,5
080101,080806,2
080101,080808,4
080101,080901,104
080101,080902,46
080101,080903,8
080101,080904,7
080101,080905,10
080101,080906,15
080101,080907,2
080101,080908,21
080101,080909,23
080101,080910,3
080101,080911,2
080101,080914,3
080101,081001,40
080101,081002,16
080101,081003,14
080101,081004,2
080101,081005,24
080101,081006,15
080101,081007,16
080101,081008,4
080101,081009,14
080101,081101,70
080101,081102,18
080101,081103,15
080101,081104,30
080101,081105,45
080101,081106,4
080101,081201,145
080101,081202,48
080101,081203,9
080101,081204,10
080101,081205,35
080101,081206,16
080101,081207,41
080101,081208,33
080101,081209,18
080101,081210,67
080101,081211,103
080101,081212,96
080101,081301,215
080101,081302,104
080101,081303,15
080101,081304,178
080101,081305,49
080101,081306,83
080101,081307,9
080101,090603,1
080101,110101,1
080101,120101,31
080101,120130,16
080101,120201,1
080101,120426,1
080101,120501,1
080101,120601,1
080101,120801,2
080101,130101,3
080101,130109,1
080101,150101,56
080101,150104,1
080101,150105,3
080101,150108,3
080101,150113,8
080101,150114,14
080101,150115,3
080101,150116,2
080101,150117,1
080101,150121,6
080101,150122,9
080101,150128,1
080101,150130,4
080101,150131,14
080101,150134,1
080101,150135,6
080101,150136,13
080101,150140,12
080101,150732,1
080101,150806,1
080101,170101,61
080101,170102,20
080101,170103,1
080101,170104,3
080101,170201,2
080101,170202,1
080101,170203,8
080101,170204,11
080101,170301,1
080101,170302,1
080101,190113,1
080101,210101,32
080101,210102,1
080101,210106,3
080101,210108,1
080101,210201,2
080101,210204,1
080101,210212,1
080101,210301,2
080101,210306,1
080101,210402,2
080101,210404,1
080101,210406,2
080101,210407,1
080101,210501,2
080101,210601,1
080101,210606,1
080101,210705,2
080101,210801,6
080101,210802,1
080101,210808,2
080101,210904,1
080101,211001,1
080101,211002,1
080101,211101,29
080101,211103,2
080101,211105,1
080101,211201,1
080101,220101,1
080101,220901,1
080101,230111,3
080101,250202,1
080101,250301,1
080102,080101,50
080102,080102,1149
080102,080104,4
080102,080105,1
080102,080106,26
080102,080108,13
080102,080301,10
080102,080302,1
080102,080309,1
080102,080901,1
080102,081301,1
080102,150101,1
080102,211101,1
080103,030101,4
080103,030104,3
080103,030501,4
080103,030502,2
080103,030506,10
080103,040101,3
080103,040102,1
080103,040112,2
080103,040307,1
080103,080101,403
080103,080102,2
080103,080103,4248
080103,080104,119
080103,080105,177
080103,080106,555
080103,080107,8
080103,080108,626
080103,080201,3
080103,080204,1
080103,080206,2
080103,080301,32
080103,080302,1
080103,080303,19
080103,080304,3
080103,080305,2
080103,080306,7
080103,080307,3
080103,080308,15
080103,080309,1
080103,080401,4
080103,080403,1
080103,080405,3
080103,080406,2
080103,080407,2
080103,080408,1
080103,080501,2
080103,080601,3
080103,080602,1
080103,080607,1
080103,080701,4
080103,080704,1
080103,080707,1
080103,080708,1
080103,080801,3
080103,080805,1
080103,080901,11
080103,080902,6
080103,080908,4
080103,080914,2
080103,081001,1
080103,081005,1
080103,081008,1
080103,081101,6
080103,081103,1
080103,081201,14
080103,081202,5
080103,081203,1
080103,081205,1
080103,081207,1
080103,081208,3
080103,081209,1
080103,081210,3
080103,081211,10
080103,081212,16
080103,081301,5
080103,081302,12
080103,081303,1
080103,081304,9
080103,081305,1
080103,081306,4
080103,120130,1
080103,150101,1
080103,170101,6
080103,170102,4
080103,170104,1
080103,170201,3
080103,170203,1
080103,170204,2
080103,210504,1
080103,210606,1
080103,210801,2
080103,211101,3
080103,250101,1
080104,020104,1
080104,020904,1
080104,021206,1
080104,021301,1
080104,030101,32
080104,030104,7
080104,030107,1
080104,030108,1
080104,030109,2
080104,030201,18
080104,030208,1
080104,030301,3
080104,030303,1
080104,030401,2
080104,030501,15
080104,030502,13
080104,030503,4
080104,030504,5
080104,030505,3
080104,030506,39
080104,030601,2
080104,030603,1
080104,030708,1
080104,030712,1
080104,040101,16
080104,040103,3
080104,040104,5
080104,040108,2
080104,040110,1
080104,040112,3
080104,040122,1
080104,040123,1
080104,040124,1
080104,040126,1
080104,040128,1
080104,040129,1
080104,040203,1
080104,040206,1
080104,040409,1
080104,040505,2
080104,040516,1
080104,040601,1
080104,040607,1
080104,050101,2
080104,050407,1
080104,050408,1
080104,050909,2
080104,070101,2
080104,080101,5327
080104,080102,8
080104,080103,44
080104,080104,24812
080104,080105,3027
080104,080106,1149
080104,080107,200
080104,080108,5707
080104,080201,31
080104,080203,3
080104,080205,11
080104,080206,22
080104,080207,8
080104,080301,56
080104,080302,11
080104,080303,48
080104,080304,3
080104,080305,11
080104,080306,23
080104,080307,4
080104,080308,8
080104,080309,8
080104,080401,56
080104,080402,5
080104,080403,12
080104,080404,4
080104,080405,33
080104,080406,18
080104,080407,4
080104,080408,10
080104,080501,14
080104,080502,2
080104,080503,2
080104,080504,3
080104,080505,2
080104,080506,2
080104,080507,1
080104,080508,2
080104,080601,66
080104,080602,9
080104,080603,11
