ubigeo_ori,ubigeo_des,cases,dept_ori,prov_ori,distr_ori,dept_des,prov_des,distr_des
070101,150713,4,CALLAO,CALLAO,CALLAO,LIMA,HUAROCHIRI,MARIATANA
070101,150716,9,CALLAO,CALLAO,CALLAO,LIMA,HUAROCHIRI,SAN ANTONIO
070101,150721,1,CALLAO,CALLAO,CALLAO,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI
070101,150728,3,CALLAO,CALLAO,CALLAO,LIMA,HUAROCHIRI,SANTA EULALIA
070101,150732,84,CALLAO,CALLAO,CALLAO,LIMA,HUAROCHIRI,SURCO
070101,150801,179,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,HUACHO
070101,150803,1,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,CALETA DE CARQUIN
070101,150805,12,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,HUALMAY
070101,150806,13,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,HUAURA
070101,150807,2,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,LEONCIO PRADO
070101,150808,2,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,PACCHO
070101,150810,17,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,SANTA MARIA
070101,150811,15,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,SAYAN
070101,150812,12,CALLAO,CALLAO,CALLAO,LIMA,HUAURA,VEGUETA
070101,150901,11,CALLAO,CALLAO,CALLAO,LIMA,OYON,OYON
070101,150902,1,CALLAO,CALLAO,CALLAO,LIMA,OYON,ANDAJES
070101,150904,5,CALLAO,CALLAO,CALLAO,LIMA,OYON,COCHAMARCA
070101,150906,3,CALLAO,CALLAO,CALLAO,LIMA,OYON,PACHANGARA
070101,151001,3,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,YAUYOS
070101,151003,1,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,ALLAUCA
070101,151004,3,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,AYAVIRI
070101,151011,9,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,COLONIA
070101,151018,1,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,LARAOS
070101,151022,4,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,OMAS
070101,151023,1,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,PUTINZA
070101,151026,1,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,SAN JOAQUIN
070101,151032,1,CALLAO,CALLAO,CALLAO,LIMA,YAUYOS,VINAC
070102,070101,1974,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,CALLAO
070102,070102,59044,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,BELLAVISTA
070102,070103,142,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
070102,070104,907,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,LA PERLA
070102,070105,35,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,LA PUNTA
070102,070106,317,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,VENTANILLA
070102,070107,5,CALLAO,CALLAO,BELLAVISTA,CALLAO,CALLAO,MI PERU
070102,150101,481,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LIMA
070102,150102,15,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,ANCON
070102,150103,78,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,ATE
070102,150104,30,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,BARRANCO
070102,150105,151,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,BRENA
070102,150106,57,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,CARABAYLLO
070102,150107,5,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,CHACLACAYO
070102,150108,129,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,CHORRILLOS
070102,150109,9,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,CIENEGUILLA
070102,150110,156,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,COMAS
070102,150111,33,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,EL AGUSTINO
070102,150112,53,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,INDEPENDENCIA
070102,150113,110,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,JESUS MARIA
070102,150114,69,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LA MOLINA
070102,150115,88,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LA VICTORIA
070102,150116,81,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LINCE
070102,150117,276,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LOS OLIVOS
070102,150118,39,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LURIGANCHO
070102,150119,10,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,LURIN
070102,150120,134,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,MAGDALENA DEL MAR
070102,150121,212,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,PUEBLO LIBRE
070102,150122,70,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,MIRAFLORES
070102,150123,20,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,PACHACAMAC
070102,150124,3,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,PUCUSANA
070102,150125,58,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,PUENTE PIEDRA
070102,150126,3,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,PUNTA HERMOSA
070102,150128,103,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,RIMAC
070102,150129,1,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN BARTOLO
070102,150130,62,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN BORJA
070102,150131,50,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN ISIDRO
070102,150132,213,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
070102,150133,72,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
070102,150134,23,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN LUIS
070102,150135,466,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN MARTIN DE PORRES
070102,150136,746,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SAN MIGUEL
070102,150137,44,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SANTA ANITA
070102,150139,8,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SANTA ROSA
070102,150140,160,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SANTIAGO DE SURCO
070102,150141,25,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,SURQUILLO
070102,150142,46,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,VILLA EL SALVADOR
070102,150143,36,CALLAO,CALLAO,BELLAVISTA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
070102,150201,21,CALLAO,CALLAO,BELLAVISTA,LIMA,BARRANCA,BARRANCA
070102,150202,2,CALLAO,CALLAO,BELLAVISTA,LIMA,BARRANCA,PARAMONGA
070102,150204,4,CALLAO,CALLAO,BELLAVISTA,LIMA,BARRANCA,SUPE
070102,150205,5,CALLAO,CALLAO,BELLAVISTA,LIMA,BARRANCA,SUPE PUERTO
070102,150301,1,CALLAO,CALLAO,BELLAVISTA,LIMA,CAJATAMBO,CAJATAMBO
070102,150401,3,CALLAO,CALLAO,BELLAVISTA,LIMA,CANTA,CANTA
070102,150407,1,CALLAO,CALLAO,BELLAVISTA,LIMA,CANTA,SANTA ROSA DE QUIVES
070102,150501,12,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,SAN VICENTE DE CANETE
070102,150503,1,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,CALANGO
070102,150504,3,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,CERRO AZUL
070102,150505,1,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,CHILCA
070102,150507,2,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,IMPERIAL
070102,150508,1,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,LUNAHUANA
070102,150509,4,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,MALA
070102,150510,2,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,NUEVO IMPERIAL
070102,150512,1,CALLAO,CALLAO,BELLAVISTA,LIMA,CANETE,QUILMANA
070102,150601,22,CALLAO,CALLAO,BELLAVISTA,LIMA,HUARAL,HUARAL
070102,150602,1,CALLAO,CALLAO,BELLAVISTA,LIMA,HUARAL,ATAVILLOS ALTO
070102,150604,2,CALLAO,CALLAO,BELLAVISTA,LIMA,HUARAL,AUCALLAMA
070102,150605,8,CALLAO,CALLAO,BELLAVISTA,LIMA,HUARAL,CHANCAY
070102,150701,2,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAROCHIRI,MATUCANA
070102,150732,28,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAROCHIRI,SURCO
070102,150801,33,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAURA,HUACHO
070102,150803,1,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAURA,CALETA DE CARQUIN
070102,150806,3,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAURA,HUAURA
070102,150810,8,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAURA,SANTA MARIA
070102,150811,1,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAURA,SAYAN
070102,150812,2,CALLAO,CALLAO,BELLAVISTA,LIMA,HUAURA,VEGUETA
070102,150901,4,CALLAO,CALLAO,BELLAVISTA,LIMA,OYON,OYON
070102,150906,1,CALLAO,CALLAO,BELLAVISTA,LIMA,OYON,PACHANGARA
070102,151011,2,CALLAO,CALLAO,BELLAVISTA,LIMA,YAUYOS,COLONIA
070102,151022,1,CALLAO,CALLAO,BELLAVISTA,LIMA,YAUYOS,OMAS
070102,151026,2,CALLAO,CALLAO,BELLAVISTA,LIMA,YAUYOS,SAN JOAQUIN
070103,070101,498,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,CALLAO
070103,070102,91,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,BELLAVISTA
070103,070103,34161,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
070103,070104,23,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,LA PERLA
070103,070106,168,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,VENTANILLA
070103,070107,10,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,MI PERU
070103,150101,432,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LIMA
070103,150102,15,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,ANCON
070103,150103,39,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,ATE
070103,150104,7,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,BARRANCO
070103,150105,49,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,BRENA
070103,150106,46,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,CARABAYLLO
070103,150107,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,CHACLACAYO
070103,150108,25,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,CHORRILLOS
070103,150109,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,CIENEGUILLA
070103,150110,104,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,COMAS
070103,150111,25,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,EL AGUSTINO
070103,150112,35,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,INDEPENDENCIA
070103,150113,21,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,JESUS MARIA
070103,150114,11,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LA MOLINA
070103,150115,54,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LA VICTORIA
070103,150116,20,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LINCE
070103,150117,118,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LOS OLIVOS
070103,150118,20,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LURIGANCHO
070103,150119,10,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,LURIN
070103,150120,22,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,MAGDALENA DEL MAR
070103,150121,35,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,PUEBLO LIBRE
070103,150122,17,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,MIRAFLORES
070103,150123,4,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,PACHACAMAC
070103,150125,73,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,PUENTE PIEDRA
070103,150126,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,PUNTA HERMOSA
070103,150128,35,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,RIMAC
070103,150130,6,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN BORJA
070103,150131,7,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN ISIDRO
070103,150132,136,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
070103,150133,27,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
070103,150134,17,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN LUIS
070103,150135,276,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN MARTIN DE PORRES
070103,150136,88,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SAN MIGUEL
070103,150137,41,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SANTA ANITA
070103,150138,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SANTA MARIA DEL MAR
070103,150139,5,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SANTA ROSA
070103,150140,26,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SANTIAGO DE SURCO
070103,150141,6,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,SURQUILLO
070103,150142,27,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,VILLA EL SALVADOR
070103,150143,28,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
070103,150201,8,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,BARRANCA,BARRANCA
070103,150202,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,BARRANCA,PARAMONGA
070103,150203,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,BARRANCA,PATIVILCA
070103,150303,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CAJATAMBO,GORGOR
070103,150401,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CANTA,CANTA
070103,150501,9,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CANETE,SAN VICENTE DE CANETE
070103,150504,3,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CANETE,CERRO AZUL
070103,150508,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CANETE,LUNAHUANA
070103,150510,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CANETE,NUEVO IMPERIAL
070103,150512,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,CANETE,QUILMANA
070103,150601,8,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUARAL,HUARAL
070103,150605,3,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUARAL,CHANCAY
070103,150714,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAROCHIRI,RICARDO PALMA
070103,150721,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI
070103,150732,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAROCHIRI,SURCO
070103,150801,7,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAURA,HUACHO
070103,150807,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAURA,LEONCIO PRADO
070103,150808,1,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAURA,PACCHO
070103,150810,6,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,HUAURA,SANTA MARIA
070103,150901,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,OYON,OYON
070103,151011,2,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,LIMA,YAUYOS,COLONIA
070104,070101,1645,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,CALLAO
070104,070102,993,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,BELLAVISTA
070104,070103,70,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
070104,070104,47753,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,LA PERLA
070104,070105,68,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,LA PUNTA
070104,070106,229,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,VENTANILLA
070104,070107,3,CALLAO,CALLAO,LA PERLA,CALLAO,CALLAO,MI PERU
070104,150101,284,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LIMA
070104,150102,12,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,ANCON
070104,150103,74,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,ATE
070104,150104,18,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,BARRANCO
070104,150105,142,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,BRENA
070104,150106,31,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,CARABAYLLO
070104,150107,8,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,CHACLACAYO
070104,150108,91,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,CHORRILLOS
070104,150109,1,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,CIENEGUILLA
070104,150110,135,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,COMAS
070104,150111,22,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,EL AGUSTINO
070104,150112,45,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,INDEPENDENCIA
070104,150113,109,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,JESUS MARIA
070104,150114,85,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LA MOLINA
070104,150115,87,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LA VICTORIA
070104,150116,92,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LINCE
070104,150117,206,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LOS OLIVOS
070104,150118,13,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LURIGANCHO
070104,150119,5,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,LURIN
070104,150120,214,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,MAGDALENA DEL MAR
070104,150121,189,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,PUEBLO LIBRE
070104,150122,71,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,MIRAFLORES
070104,150123,8,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,PACHACAMAC
070104,150124,6,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,PUCUSANA
070104,150125,35,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,PUENTE PIEDRA
070104,150126,1,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,PUNTA HERMOSA
070104,150127,1,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,PUNTA NEGRA
070104,150128,54,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,RIMAC
070104,150129,3,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN BARTOLO
070104,150130,73,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN BORJA
070104,150131,44,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN ISIDRO
070104,150132,189,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
070104,150133,65,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
070104,150134,16,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN LUIS
070104,150135,286,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN MARTIN DE PORRES
070104,150136,1345,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SAN MIGUEL
070104,150137,41,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SANTA ANITA
070104,150139,4,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SANTA ROSA
070104,150140,180,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SANTIAGO DE SURCO
070104,150141,67,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,SURQUILLO
070104,150142,27,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,VILLA EL SALVADOR
070104,150143,60,CALLAO,CALLAO,LA PERLA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
070104,150201,7,CALLAO,CALLAO,LA PERLA,LIMA,BARRANCA,BARRANCA
070104,150202,4,CALLAO,CALLAO,LA PERLA,LIMA,BARRANCA,PARAMONGA
070104,150203,1,CALLAO,CALLAO,LA PERLA,LIMA,BARRANCA,PATIVILCA
070104,150205,1,CALLAO,CALLAO,LA PERLA,LIMA,BARRANCA,SUPE PUERTO
070104,150304,1,CALLAO,CALLAO,LA PERLA,LIMA,CAJATAMBO,HUANCAPON
070104,150501,11,CALLAO,CALLAO,LA PERLA,LIMA,CANETE,SAN VICENTE DE CANETE
070104,150505,4,CALLAO,CALLAO,LA PERLA,LIMA,CANETE,CHILCA
070104,150509,6,CALLAO,CALLAO,LA PERLA,LIMA,CANETE,MALA
070104,150514,5,CALLAO,CALLAO,LA PERLA,LIMA,CANETE,SAN LUIS
070104,150601,12,CALLAO,CALLAO,LA PERLA,LIMA,HUARAL,HUARAL
070104,150605,6,CALLAO,CALLAO,LA PERLA,LIMA,HUARAL,CHANCAY
070104,150716,1,CALLAO,CALLAO,LA PERLA,LIMA,HUAROCHIRI,SAN ANTONIO
070104,150717,1,CALLAO,CALLAO,LA PERLA,LIMA,HUAROCHIRI,SAN BARTOLOME
070104,150732,23,CALLAO,CALLAO,LA PERLA,LIMA,HUAROCHIRI,SURCO
070104,150801,33,CALLAO,CALLAO,LA PERLA,LIMA,HUAURA,HUACHO
070104,150805,2,CALLAO,CALLAO,LA PERLA,LIMA,HUAURA,HUALMAY
070104,150806,2,CALLAO,CALLAO,LA PERLA,LIMA,HUAURA,HUAURA
070104,150810,8,CALLAO,CALLAO,LA PERLA,LIMA,HUAURA,SANTA MARIA
070104,150812,2,CALLAO,CALLAO,LA PERLA,LIMA,HUAURA,VEGUETA
070104,150901,3,CALLAO,CALLAO,LA PERLA,LIMA,OYON,OYON
070104,151011,1,CALLAO,CALLAO,LA PERLA,LIMA,YAUYOS,COLONIA
070105,070101,90,CALLAO,CALLAO,LA PUNTA,CALLAO,CALLAO,CALLAO
070105,070102,28,CALLAO,CALLAO,LA PUNTA,CALLAO,CALLAO,BELLAVISTA
070105,070104,29,CALLAO,CALLAO,LA PUNTA,CALLAO,CALLAO,LA PERLA
070105,070105,3025,CALLAO,CALLAO,LA PUNTA,CALLAO,CALLAO,LA PUNTA
070105,070106,9,CALLAO,CALLAO,LA PUNTA,CALLAO,CALLAO,VENTANILLA
070105,150101,10,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,LIMA
070105,150103,3,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,ATE
070105,150104,1,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,BARRANCO
070105,150105,1,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,BRENA
070105,150106,4,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,CARABAYLLO
070105,150108,13,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,CHORRILLOS
070105,150109,1,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,CIENEGUILLA
070105,150112,2,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,INDEPENDENCIA
070105,150113,5,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,JESUS MARIA
070105,150114,22,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,LA MOLINA
070105,150115,2,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,LA VICTORIA
070105,150116,4,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,LINCE
070105,150117,5,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,LOS OLIVOS
070105,150120,10,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,MAGDALENA DEL MAR
070105,150121,5,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,PUEBLO LIBRE
070105,150122,36,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,MIRAFLORES
070105,150123,2,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,PACHACAMAC
070105,150125,2,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,PUENTE PIEDRA
070105,150128,1,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,RIMAC
070105,150130,36,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,SAN BORJA
070105,150131,16,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,SAN ISIDRO
070105,150132,5,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
070105,150135,14,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,SAN MARTIN DE PORRES
070105,150136,41,CALLAO,CALLAO,LA PUNTA,LIMA,LIMA,SAN MIGUEL
